converted,GameLevel,NumGameDays,NumGameDays4Plus,NumInGameMessagesSent,NumSpaceHeroBadges,NumFriendRequestIgnored,NumFriends,AcquiredSpaceship,AcquiredIonWeapon,TimesLostSpaceship,TimesKilled,TimesCaptain,TimesNavigator,PurchasedCoinPackSmall,PurchasedCoinPackLarge,NumAdsClicked,DaysUser,UserConsole,UserHasOldOS
no,8,19,0,45,0,20,0,no,no,0,0,0,0,no,yes,4,1523,yes,no
no,2,8,0,0,0,0,12,no,no,0,0,0,0,no,no,9,2131,no,yes
no,6,5,0,92,0,29,24,no,no,2,0,0,0,no,no,4,2009,yes,no
no,2,2,0,0,0,0,65,no,no,3,0,4,0,yes,yes,2,2313,no,no
no,8,22,8,375,0,29,1,no,no,14,0,0,1,no,no,21,2192,yes,no
no,9,24,0,36,1,85,44,yes,no,18,0,0,0,no,no,15,2131,yes,no
yes,8,16,2,0,0,10,4,yes,no,0,0,47,0,yes,no,19,2892,yes,yes
no,4,6,0,0,0,28,7,no,no,0,0,0,0,yes,no,0,3135,yes,no
no,4,24,0,0,0,6,14,no,no,0,0,0,0,yes,no,8,3013,yes,no
yes,10,10,3,0,0,10,4,no,no,0,0,0,9,no,yes,13,2343,no,no
no,8,11,5,247,0,81,0,no,no,2,0,0,0,yes,no,10,2435,yes,no
no,5,21,1,94,0,0,60,yes,no,11,0,0,0,yes,yes,9,2131,yes,yes
no,6,9,0,29,0,0,0,no,no,0,0,0,0,no,no,5,2708,yes,no
no,1,7,0,0,0,0,0,no,no,1,0,0,0,yes,no,6,2831,yes,no
yes,5,6,5,0,0,0,472,yes,no,0,0,15,9,no,no,7,2374,yes,no
no,2,3,0,0,0,14,147,yes,no,0,0,0,0,yes,no,23,2496,no,no
yes,8,23,17,142,0,61,17,yes,no,2,0,26,0,no,yes,16,2922,yes,no
no,7,19,13,281,0,83,0,yes,no,0,0,0,0,no,no,11,2039,yes,no
no,8,7,0,4,0,14,276,yes,no,0,0,0,0,yes,no,6,2162,yes,yes
no,10,15,0,7,0,52,0,yes,no,0,0,0,0,yes,yes,2,3562,yes,no
no,8,9,0,0,0,0,0,no,no,0,0,0,0,no,yes,5,2861,yes,no
yes,10,16,10,192,1,121,36,yes,no,4,0,14,4,no,no,16,1948,yes,no
no,8,17,0,0,0,1,0,no,no,0,13,0,0,no,yes,11,1523,yes,no
yes,8,17,0,8,5,14,311,no,no,13,0,0,0,yes,no,23,2313,yes,no
no,10,24,0,44,0,76,3,no,no,249,0,0,0,yes,no,3,2739,yes,no
no,9,8,1,55,0,51,0,yes,no,18,0,0,0,no,no,8,1858,yes,no
no,10,22,1,0,0,6,236,no,no,0,0,0,0,yes,no,1,1827,yes,no
no,9,12,0,0,0,0,1,no,no,1,0,0,0,yes,no,9,1917,yes,no
no,7,27,0,142,4,38,7,no,no,2,0,0,2,yes,no,3,3258,yes,no
no,8,17,7,0,0,21,1,yes,no,0,0,0,0,no,yes,5,2769,yes,no
no,4,20,0,19,10,17,222,no,no,0,0,0,0,yes,yes,5,2192,yes,no
no,2,11,0,0,0,84,43,no,no,0,0,0,0,yes,no,7,1613,yes,no
no,10,18,5,23,3,29,307,yes,no,0,0,7,3,yes,no,7,1644,yes,no
no,5,11,0,148,1,79,50,no,no,4,0,0,0,yes,no,10,3684,yes,no
no,2,10,0,23,0,11,6,yes,no,0,0,0,0,yes,no,22,2313,yes,no
no,5,8,0,0,0,0,11,no,no,0,0,0,0,no,no,3,2588,no,no
no,8,18,0,49,0,7,0,no,no,0,0,0,0,no,no,10,2282,yes,no
no,6,11,0,34,0,31,0,no,no,5,0,0,0,yes,yes,5,3774,yes,no
no,7,2,0,93,0,79,25,no,no,0,0,0,0,no,no,8,2070,no,no
no,2,2,0,193,0,49,0,no,no,29,0,0,1,no,no,8,3350,yes,no
no,2,10,0,26,0,114,315,no,no,0,0,0,0,no,no,8,3927,yes,no
no,9,17,0,99,0,18,0,no,no,0,0,0,1,no,no,4,2466,no,no
no,7,13,0,35,0,10,0,no,no,0,0,0,0,yes,yes,6,2708,yes,no
no,2,7,1,90,3,73,113,no,no,3,0,0,0,yes,no,17,3743,no,no
no,5,12,0,11,0,0,1,no,no,5,0,0,0,yes,no,2,3774,yes,no
no,3,5,0,0,0,0,0,yes,no,0,0,0,0,no,yes,3,3623,yes,no
no,2,2,0,0,0,3,35,no,no,3,0,0,2,no,no,11,2892,yes,yes
no,2,1,0,0,0,0,0,no,no,0,8,0,0,no,no,9,3409,yes,no
no,5,16,0,0,0,60,5,no,no,0,0,0,0,yes,no,0,1400,yes,no
yes,1,4,0,0,0,0,2,no,no,0,0,0,0,yes,no,19,3715,yes,no
no,2,1,0,120,0,69,0,no,no,35,0,0,0,yes,no,6,3166,yes,no
no,2,3,0,0,0,0,0,no,no,0,0,0,0,no,yes,5,1917,yes,no
no,6,7,1,0,0,0,0,yes,no,1,0,12,0,no,yes,11,3197,no,no
no,10,22,0,45,1,34,1,no,no,0,0,15,0,no,yes,12,3074,yes,no
no,2,1,0,12,0,18,8,no,no,0,0,0,0,yes,yes,9,2313,yes,no
no,9,7,0,23,0,9,94,no,no,0,0,0,0,no,no,23,2435,yes,no
no,9,26,3,259,5,112,25,no,no,13,0,14,9,yes,yes,1,2313,yes,no
no,5,8,0,122,0,57,24,no,no,12,0,0,0,yes,no,5,3350,yes,no
no,1,18,0,0,0,1,18,no,no,0,0,0,0,no,no,3,2404,yes,yes
no,8,12,0,325,5,102,7,no,no,21,0,0,0,no,no,14,2192,yes,no
no,2,2,0,0,0,7,0,no,no,0,0,0,0,no,no,9,2343,no,no
no,5,3,0,0,0,7,0,no,no,1,0,0,0,no,yes,11,2039,yes,no
no,6,20,5,79,6,13,56,yes,no,10,0,0,0,no,no,10,3227,yes,no
no,6,19,11,72,0,61,75,no,no,5,0,0,0,no,yes,2,2009,no,no
no,5,10,0,0,0,14,0,yes,no,0,0,0,0,no,no,10,2435,yes,no
no,6,14,0,47,0,68,0,no,no,5,0,16,3,no,no,7,2435,yes,no
no,10,22,16,44,3,0,182,yes,no,1,0,0,0,yes,no,1,2739,yes,yes
no,8,18,14,0,0,5,153,yes,no,0,0,0,0,yes,yes,1,3350,yes,no
no,6,17,1,8,1,83,15,no,no,26,0,4,0,yes,no,3,1674,yes,no
no,6,12,0,0,0,8,7,yes,no,0,0,0,0,no,no,5,3500,yes,no
no,10,20,1,69,0,29,81,no,no,0,0,0,0,yes,yes,22,1736,yes,no
no,1,1,0,75,0,0,0,no,no,0,0,0,0,no,yes,1,3743,yes,no
no,5,12,0,0,0,0,0,no,no,0,0,0,0,yes,yes,10,2800,yes,no
yes,5,1,0,0,2,32,12,no,no,0,0,0,0,yes,no,22,2192,yes,no
no,9,3,2,8,0,83,0,no,no,0,0,0,0,no,no,4,2708,no,no
yes,4,1,0,0,0,0,172,no,no,6,0,19,0,yes,no,10,2162,yes,no
yes,7,21,0,134,8,33,42,no,no,1,0,0,0,no,no,12,1917,yes,no
no,7,18,17,173,1,58,49,yes,no,0,0,1,0,yes,no,35,3439,yes,no
no,8,11,5,0,0,0,0,yes,no,0,0,0,16,no,yes,10,2131,yes,no
no,8,15,0,0,0,20,14,no,no,21,0,1,0,yes,no,2,2162,yes,no
no,7,15,0,98,0,53,1,no,no,5,0,0,0,no,no,6,3074,yes,no
no,4,1,0,0,0,0,1,no,no,0,0,0,0,no,no,1,3074,yes,no
no,9,12,0,225,0,103,96,no,no,0,0,0,0,no,no,11,3166,yes,yes
no,7,23,0,109,0,52,2,no,no,38,0,0,0,yes,no,4,3439,no,yes
no,8,5,0,23,1,75,49,yes,no,0,0,0,0,no,no,14,1370,no,no
no,9,19,0,134,0,1,8,no,no,2,0,0,0,yes,no,2,2254,no,no
no,9,7,0,197,0,53,21,no,no,17,0,0,0,no,no,6,1948,yes,no
no,4,2,0,6,0,0,0,no,no,0,0,0,0,no,yes,11,2619,yes,no
yes,3,16,1,0,0,0,47,yes,no,0,0,0,0,no,no,12,2223,yes,yes
no,5,3,0,146,0,6,0,no,no,16,0,0,0,no,no,8,2647,yes,no
no,10,18,0,0,0,0,440,no,no,0,0,0,0,yes,no,3,1917,yes,no
no,5,11,5,0,0,27,0,yes,no,1,0,0,10,yes,no,3,2039,yes,no
no,7,4,0,0,0,15,10,no,no,0,0,30,0,yes,no,21,2192,no,no
no,8,21,0,53,12,0,322,no,no,1,0,0,0,no,no,1,2343,yes,no
no,2,12,0,53,0,57,3,no,no,0,0,0,0,yes,no,1,1613,yes,no
no,5,3,2,0,0,25,38,yes,no,13,0,0,0,no,no,2,2831,yes,no
yes,8,19,0,0,0,0,4,no,no,0,0,0,1,no,no,11,2466,yes,no
no,8,5,0,422,0,34,0,yes,no,12,0,0,0,yes,no,9,2009,no,no
no,8,13,0,182,0,52,355,no,no,13,0,0,0,no,no,5,2800,yes,no
no,5,12,0,71,0,0,1,no,no,0,0,0,0,yes,no,9,2831,no,no
no,8,12,8,172,0,7,0,yes,no,16,0,0,0,no,yes,2,2831,no,no
no,8,12,0,20,0,2,0,no,no,0,0,0,0,no,no,8,3927,yes,no
no,5,19,0,3,0,0,54,no,no,0,0,0,3,yes,no,6,2647,yes,no
no,8,19,3,2,0,29,5,no,no,0,0,0,1,no,no,24,1370,yes,no
yes,5,1,0,0,0,0,41,no,no,0,0,1,0,yes,no,6,2892,yes,no
yes,5,18,0,158,0,14,0,no,no,0,0,37,0,no,no,10,2435,no,no
no,4,10,0,0,0,0,0,no,no,0,0,0,0,no,no,1,3957,yes,no
no,8,15,0,112,0,103,60,no,no,3,0,0,0,no,no,5,2708,no,no
no,1,17,0,169,0,108,113,no,no,1,0,0,0,no,no,10,3774,yes,no
no,4,12,0,188,0,31,25,no,no,0,0,0,0,yes,yes,23,3288,yes,no
no,6,14,6,191,0,71,434,no,no,7,0,0,9,yes,no,3,2588,yes,no
no,7,19,15,79,10,54,183,yes,no,11,0,0,1,no,no,3,1948,yes,no
no,10,7,0,0,0,0,0,yes,no,0,0,0,0,yes,no,10,1523,yes,no
no,9,14,2,57,0,75,137,yes,no,20,0,16,0,yes,no,10,1889,yes,no
no,6,15,15,158,1,1,17,yes,no,0,0,0,1,yes,no,6,3227,yes,no
no,1,19,0,0,0,0,0,no,no,0,0,0,0,no,no,4,3927,yes,no
no,7,3,0,0,0,0,0,no,no,3,0,0,0,no,no,0,3197,yes,no
no,10,21,0,29,0,9,3,yes,no,16,0,0,0,no,no,24,2892,yes,no
no,10,23,19,218,0,102,2,yes,no,3,0,2,0,no,yes,1,2892,yes,no
no,7,20,0,504,0,117,0,no,no,8,0,0,0,yes,yes,8,2192,yes,no
no,10,23,6,100,0,46,113,yes,no,8,0,0,0,yes,no,1,3470,yes,no
no,4,5,0,226,0,104,164,no,no,7,0,0,6,yes,yes,9,4018,no,no
no,6,11,0,147,0,107,414,no,no,11,0,0,0,yes,no,5,2404,yes,no
no,2,18,7,233,5,110,226,no,no,4,0,0,6,no,yes,7,2496,yes,no
no,9,6,1,41,0,83,0,yes,no,0,0,0,16,yes,no,7,2496,yes,no
no,9,18,0,201,3,45,25,no,no,0,0,0,0,yes,no,1,3715,yes,yes
no,9,22,0,121,7,105,14,no,no,9,0,0,0,yes,no,3,2282,yes,no
no,2,17,1,0,0,0,6,yes,no,0,0,0,0,no,yes,1,3013,yes,no
no,8,13,2,132,0,73,2,no,no,4,0,9,0,yes,no,6,2708,yes,no
no,4,1,0,343,0,29,0,no,no,16,0,0,0,no,no,7,2557,yes,no
yes,8,6,0,0,0,0,1,no,no,2,0,0,0,no,yes,9,4049,yes,no
no,3,2,0,0,0,15,10,no,no,1,0,0,0,no,no,9,2496,yes,no
no,10,17,8,99,0,0,0,no,no,0,0,13,2,no,no,12,3804,yes,no
no,8,3,0,0,1,75,275,no,no,0,0,0,0,yes,no,5,1158,yes,yes
no,2,6,0,132,0,0,0,yes,no,0,0,6,0,no,no,8,3865,yes,no
no,9,12,0,0,0,0,105,no,no,3,0,2,0,yes,no,13,2343,yes,no
no,7,14,0,0,0,0,47,no,no,2,0,0,0,no,no,14,2588,yes,no
no,10,16,6,0,0,106,75,yes,no,44,0,0,0,no,yes,22,3623,yes,no
no,8,19,2,210,1,57,101,yes,no,0,0,0,20,yes,no,6,2557,yes,no
yes,5,17,3,83,0,49,1,no,no,7,0,0,0,no,yes,17,3743,yes,yes
no,6,17,2,7,0,0,1,yes,no,0,0,0,0,no,yes,2,3592,yes,no
no,8,3,1,3,0,23,0,no,no,0,0,0,0,no,no,4,3927,yes,no
no,3,1,0,41,0,2,0,no,no,4,0,0,0,yes,no,7,3319,yes,no
no,8,19,7,368,0,46,25,no,no,14,0,0,0,yes,no,7,3319,yes,no
no,7,21,20,283,0,62,0,yes,no,17,0,3,0,no,no,4,1889,yes,no
no,10,11,0,33,0,51,0,no,no,0,0,0,0,yes,no,1,2861,yes,no
no,8,19,3,0,0,72,0,yes,no,22,0,1,2,no,no,7,3562,yes,no
no,8,1,0,29,0,20,0,yes,no,0,0,5,16,no,yes,6,2070,yes,no
no,9,22,0,18,6,3,10,no,no,4,0,0,0,yes,no,7,3319,yes,no
no,8,15,6,7,0,0,0,no,no,19,0,0,0,no,no,11,3743,yes,no
yes,10,19,0,0,0,0,3,yes,no,0,0,0,0,yes,no,31,1917,yes,no
no,6,13,5,0,0,3,0,no,no,0,0,4,0,no,no,0,2953,no,no
no,10,19,19,25,10,30,19,yes,no,6,0,4,15,yes,no,6,3319,yes,no
no,5,5,0,3,0,0,0,no,no,0,0,0,0,no,no,1,3288,yes,no
no,2,1,0,0,0,0,0,no,no,0,0,0,0,no,no,11,2557,yes,no
no,10,20,0,170,0,61,0,yes,no,0,0,0,0,no,no,6,2254,yes,no
yes,2,1,0,1,3,0,3,no,no,0,0,0,1,yes,no,6,2647,no,no
no,6,5,0,0,0,0,18,no,no,0,0,18,3,yes,no,25,2223,yes,no
no,7,11,0,0,0,15,0,no,no,8,0,0,0,no,yes,1,2374,yes,no
no,5,19,0,0,0,0,27,no,no,0,0,0,0,yes,no,0,2162,yes,no
no,3,7,0,33,0,44,56,no,no,0,0,0,0,yes,no,7,2739,yes,no
yes,5,7,0,0,0,0,0,no,no,0,0,0,0,no,no,0,1308,yes,no
yes,8,6,0,63,0,1,1,no,no,0,0,0,0,yes,no,22,3957,yes,no
no,6,1,0,0,0,0,1,no,no,0,0,0,0,no,no,1,2374,yes,no
yes,2,4,0,0,0,0,0,no,no,0,0,0,0,no,yes,7,3105,yes,no
no,5,8,0,86,0,57,110,no,no,0,0,0,0,no,no,3,1370,no,no
no,9,18,0,26,0,33,1,yes,no,0,0,0,0,no,yes,9,3227,yes,no
no,2,2,0,81,2,109,22,no,no,3,0,0,1,no,no,10,2009,yes,yes
no,7,14,0,40,0,91,0,no,no,0,0,0,0,no,no,4,2831,yes,no
no,5,19,0,118,7,12,55,no,no,3,0,0,1,no,no,3,1705,no,no
no,2,8,0,23,0,97,11,no,no,0,0,0,0,yes,no,3,3258,yes,no
no,10,9,1,136,2,71,206,yes,no,0,0,0,0,yes,yes,24,2708,yes,no
no,2,16,0,21,0,0,0,no,no,0,0,0,0,yes,no,1,1889,no,no
no,2,5,0,0,0,0,0,no,no,0,0,0,0,yes,no,5,3197,no,no
no,7,7,0,95,0,19,44,no,no,5,0,0,0,yes,no,11,3500,yes,no
no,10,28,2,0,1,0,93,no,no,0,0,1,1,no,no,2,2557,yes,no
no,5,19,0,293,1,45,13,no,no,0,0,0,0,yes,no,20,2984,yes,no
no,9,17,0,56,0,65,109,no,no,3,0,0,0,yes,no,2,2404,yes,no
no,10,13,0,328,1,63,7,no,no,0,4,0,0,no,no,2,1492,yes,no
no,8,13,0,78,0,0,0,no,no,5,0,0,0,no,no,11,3684,yes,no
no,6,18,0,411,0,87,0,no,no,0,0,0,23,no,no,1,2374,no,no
no,8,15,0,161,0,67,86,no,no,1,0,0,1,yes,no,6,2678,yes,no
no,7,16,0,0,0,6,61,no,no,4,0,0,0,yes,no,11,1978,yes,no
yes,9,10,3,0,11,24,39,yes,no,0,0,9,1,yes,no,7,1400,yes,no
no,8,24,0,202,0,104,38,no,no,21,0,0,0,no,no,4,1613,yes,no
no,7,21,0,156,0,69,0,no,no,1,0,0,0,no,no,0,3957,yes,no
no,3,13,0,0,0,0,380,yes,no,0,0,0,0,yes,yes,30,2953,yes,yes
no,9,3,0,83,0,65,0,no,no,5,0,0,0,yes,yes,3,2131,yes,no
no,8,17,4,7,0,22,0,yes,no,5,0,0,1,no,no,9,2192,yes,no
no,5,2,0,0,0,0,11,no,no,0,0,0,0,no,no,9,2619,no,no
no,10,21,4,0,8,0,67,no,no,0,0,2,0,no,no,6,3288,yes,no
no,5,7,0,301,1,103,9,no,no,9,0,0,0,yes,yes,6,2374,yes,no
no,1,1,0,0,0,0,51,no,no,0,0,0,0,no,no,5,152,no,no
no,10,20,3,358,1,72,3,yes,no,0,0,0,2,yes,no,1,2313,no,no
no,6,18,11,199,6,72,9,yes,no,0,0,0,2,no,no,10,3288,yes,no
no,10,3,0,0,0,0,0,no,no,0,0,0,0,yes,no,11,2192,no,no
no,3,1,0,3,0,0,0,no,no,15,0,0,0,no,no,4,2588,no,no
no,4,5,0,254,0,36,0,no,no,0,0,0,0,no,yes,3,3288,yes,no
no,9,1,0,0,0,0,0,no,no,0,0,0,0,no,yes,6,2647,yes,no
no,1,11,0,0,3,11,78,no,no,8,0,0,0,no,yes,2,3013,no,no
no,9,19,0,22,5,62,23,yes,no,0,0,15,0,yes,yes,1,1917,yes,no
no,6,8,0,0,0,0,0,no,no,0,0,0,0,no,yes,10,3835,no,no
no,7,9,0,170,1,38,173,no,no,0,0,0,0,no,yes,23,1827,yes,yes
no,2,1,0,57,0,0,0,no,no,1,0,0,0,no,yes,4,3684,yes,no
no,1,1,0,0,0,0,0,no,no,0,0,0,0,no,no,5,2282,no,no
no,8,18,0,141,0,59,3,no,no,54,0,0,0,no,no,1,2009,yes,no
yes,9,15,1,0,1,22,333,yes,no,11,0,0,4,no,no,3,1613,yes,no
no,2,1,0,0,3,0,262,no,no,0,0,0,0,yes,no,21,3350,no,no
yes,4,1,0,0,0,0,0,no,no,0,0,0,0,no,no,11,2922,no,no
no,9,1,0,0,0,0,0,no,no,0,0,0,0,yes,no,8,3135,yes,no
no,5,19,17,206,0,25,2,yes,no,21,0,106,17,yes,no,15,1889,yes,no
no,10,8,0,0,0,0,0,no,no,0,0,0,0,no,yes,1,3409,yes,no
no,8,13,0,74,0,7,0,no,no,6,0,0,0,yes,yes,8,3074,yes,no
yes,5,23,9,105,0,59,75,yes,no,0,0,0,0,no,no,9,2678,yes,no
no,2,4,0,4,1,56,5,no,no,0,0,0,0,no,no,17,3531,yes,no
no,2,9,0,261,0,0,0,no,yes,0,0,0,0,no,no,1,1948,yes,no
no,8,18,0,0,0,10,1,no,no,0,0,5,0,no,no,24,2162,yes,no
yes,6,18,0,241,0,109,7,yes,no,13,0,1,13,yes,no,0,3774,yes,no
no,8,22,5,431,0,70,0,no,no,10,0,5,8,no,no,5,2192,no,yes
yes,10,21,0,0,0,102,471,no,no,9,0,0,0,yes,no,2,1066,yes,no
no,8,11,0,56,0,6,0,no,no,0,0,0,0,yes,no,10,3288,yes,no
no,6,2,0,22,0,0,0,yes,no,0,0,0,0,no,yes,12,2800,yes,no
no,1,8,0,0,0,0,0,no,no,2,0,0,0,yes,no,12,3988,yes,no
no,9,20,0,148,0,78,1,no,no,28,0,0,0,yes,no,6,3715,yes,yes
no,8,24,0,102,0,39,8,no,no,0,0,0,0,no,no,4,1889,no,no
no,10,11,0,208,0,66,209,no,no,6,0,0,0,no,no,2,3531,yes,no
no,6,23,0,40,0,0,0,no,no,0,0,0,0,no,yes,11,3288,yes,no
no,5,6,0,0,0,17,130,no,no,0,0,0,0,no,no,8,3013,yes,no
yes,7,9,1,49,1,37,5,yes,no,0,0,0,1,yes,yes,15,1705,yes,yes
no,10,22,0,13,2,36,426,yes,yes,0,0,0,0,no,no,3,3531,yes,no
no,2,15,0,0,0,0,10,no,no,0,1,3,0,no,no,2,1978,yes,no
no,2,12,0,0,0,0,0,no,no,4,0,0,0,no,yes,11,2588,yes,no
no,8,5,0,225,0,55,3,no,no,3,0,0,0,no,no,7,1400,yes,no
no,5,6,0,0,0,0,0,no,no,0,0,0,0,no,no,1,2922,no,no
no,6,16,11,0,0,28,450,yes,no,0,0,0,0,no,no,18,1978,no,no
no,5,9,1,118,12,18,367,yes,no,5,0,0,0,yes,yes,4,2131,yes,no
no,9,24,0,33,0,0,27,no,no,0,0,0,0,no,no,34,2374,yes,no
no,10,17,2,359,0,46,20,yes,no,10,0,0,6,yes,no,8,3166,yes,no
no,2,14,0,0,11,19,454,no,no,0,0,11,0,yes,no,5,2708,no,yes
no,9,13,0,105,0,97,48,yes,no,42,0,0,2,no,no,11,3623,yes,no
yes,9,21,0,0,0,1,61,no,no,0,0,0,0,no,no,37,2861,yes,no
no,7,7,0,0,0,10,1,no,no,0,0,0,0,yes,no,0,2953,yes,no
yes,9,20,0,52,0,0,2,no,no,0,0,0,0,yes,no,10,2831,yes,no
no,6,2,0,16,0,0,454,no,no,0,0,0,0,no,no,10,1705,yes,no
no,8,18,0,324,0,20,0,no,yes,21,0,0,0,no,no,3,4108,yes,no
no,9,19,6,301,0,56,4,no,no,6,0,3,0,yes,no,6,2678,yes,no
no,5,4,2,0,0,0,0,no,no,0,0,0,0,no,no,11,2831,yes,no
no,5,5,0,158,0,20,479,no,no,1,0,0,0,no,no,7,1217,yes,no
no,5,11,0,0,1,38,335,no,no,1,0,0,0,yes,no,8,2009,yes,no
no,9,17,0,0,0,30,188,no,no,0,0,0,0,yes,no,18,2374,yes,no
yes,8,16,14,0,0,21,1,yes,no,0,0,0,0,no,no,14,2922,yes,no
no,5,21,17,60,12,51,421,no,no,7,0,1,0,yes,no,10,2131,yes,no
yes,3,3,0,3,0,0,438,yes,no,0,0,0,0,yes,no,24,1644,yes,no
yes,7,9,9,68,1,48,335,yes,no,0,0,46,26,no,no,8,2708,yes,yes
yes,3,13,0,0,0,0,146,no,no,0,0,0,0,yes,yes,15,2892,no,no
no,10,15,0,38,0,0,36,no,no,1,0,0,0,yes,yes,16,2647,no,no
no,8,12,0,98,4,108,283,no,no,0,0,0,0,yes,no,11,1978,yes,no
no,6,18,0,0,0,59,264,no,no,4,0,0,0,yes,no,17,2162,no,no
yes,3,20,0,158,3,73,38,no,no,14,0,0,0,no,yes,19,2435,yes,no
no,6,24,0,146,4,33,49,no,no,0,0,0,0,yes,yes,6,2800,yes,no
no,2,12,0,0,3,0,481,no,no,0,0,0,0,yes,yes,5,2953,yes,no
no,6,4,1,0,0,0,129,no,no,9,0,0,0,yes,no,1,2435,yes,no
no,2,16,0,0,0,0,0,no,no,0,0,0,0,no,yes,8,4108,yes,no
yes,8,3,1,38,0,101,6,yes,no,0,0,17,1,yes,no,2,3774,yes,no
no,7,9,0,287,0,98,10,yes,no,20,0,1,0,yes,no,10,2953,yes,no
no,8,14,0,213,0,48,275,no,no,2,0,0,0,no,no,20,2009,no,no
no,8,17,0,3,0,0,65,no,no,4,0,0,0,yes,no,11,2374,yes,no
no,1,6,0,3,0,85,0,no,no,0,0,0,0,no,yes,2,2619,yes,no
no,1,1,0,35,0,0,0,yes,no,0,0,0,0,no,no,10,1978,yes,no
no,4,3,0,136,1,33,6,no,no,0,0,0,1,no,no,5,1644,yes,no
no,8,17,0,0,0,0,0,no,yes,0,0,0,1,yes,no,0,3378,no,yes
no,9,16,1,70,0,42,96,no,no,0,3,0,0,yes,no,3,2466,yes,no
no,7,10,3,0,0,9,2,no,no,2,0,0,0,no,no,15,3135,yes,no
no,5,8,0,0,0,0,5,no,no,0,0,0,0,yes,no,7,1705,yes,no
no,8,2,0,316,0,115,0,yes,no,0,0,0,0,yes,yes,9,1339,yes,no
no,4,1,0,11,3,96,272,no,no,1,0,7,0,no,no,6,1858,no,no
no,10,7,0,179,0,62,30,yes,no,1,0,0,15,yes,no,13,2588,yes,no
no,9,20,0,4,0,27,347,yes,yes,4,0,0,0,no,no,9,1948,yes,yes
no,10,15,0,0,1,4,26,no,no,0,0,0,0,no,yes,7,2254,yes,no
no,10,17,0,0,1,0,113,yes,no,0,0,5,0,yes,no,2,2953,yes,no
no,2,20,0,0,0,0,0,no,no,0,0,0,0,yes,no,1,2254,no,no
no,8,19,3,87,0,89,1,yes,no,0,0,0,0,no,no,21,2374,yes,no
no,10,20,0,8,0,36,156,no,no,17,0,0,0,yes,no,1,1766,yes,no
no,6,6,0,0,0,0,4,no,no,0,0,0,8,yes,no,7,3623,yes,no
no,2,11,1,19,0,0,0,yes,no,0,0,5,0,yes,no,3,2678,no,no
yes,3,5,0,0,0,0,10,no,no,0,0,0,0,yes,yes,23,1613,yes,no
no,2,3,0,55,0,23,0,no,no,0,0,0,0,yes,yes,10,3531,yes,no
yes,10,7,5,2,0,6,79,no,no,0,0,0,0,yes,no,10,3439,no,no
no,8,17,0,22,0,60,22,no,no,0,0,0,0,no,no,9,2800,yes,no
no,9,18,0,223,0,86,0,no,no,1,0,0,0,no,no,10,2313,yes,no
no,5,16,0,84,0,27,66,no,no,1,0,0,0,no,no,4,2039,no,no
no,10,24,1,308,0,113,148,yes,no,0,0,0,0,yes,no,9,2374,yes,no
no,10,19,0,187,1,100,46,no,no,8,0,0,0,yes,no,12,2496,yes,no
no,7,8,4,29,0,0,25,no,no,0,0,0,16,no,no,18,2831,yes,no
no,6,5,0,39,0,26,8,no,no,0,0,0,0,no,no,6,2678,yes,no
no,6,14,0,121,0,0,0,no,no,39,47,0,0,no,yes,1,3350,yes,yes
no,10,6,0,0,0,0,0,no,no,0,0,0,0,no,no,3,3197,yes,no
no,9,22,7,0,0,4,7,no,no,0,0,0,6,no,no,10,2466,yes,no
no,5,8,0,6,0,13,5,no,no,0,0,0,0,yes,no,9,2800,yes,no
no,9,18,4,146,0,34,0,no,no,0,0,0,2,yes,no,3,1400,yes,no
no,10,28,13,158,0,36,0,yes,no,0,0,0,3,no,no,7,3227,yes,no
no,5,20,0,0,0,1,0,no,no,0,0,0,0,no,no,11,2922,yes,no
no,1,1,0,0,0,0,0,no,no,0,0,0,0,no,yes,5,2769,yes,no
no,1,6,0,0,0,26,0,no,no,7,0,0,0,no,no,2,2922,yes,no
yes,7,14,0,22,0,1,177,no,no,3,0,0,0,yes,yes,13,3409,yes,no
yes,7,20,6,290,8,80,110,yes,yes,1,0,0,0,no,yes,11,2404,yes,no
no,6,7,0,74,0,9,0,no,no,1,0,0,0,no,yes,3,4139,yes,no
no,9,5,0,55,0,2,0,no,no,6,0,0,0,no,no,6,1400,yes,no
no,10,16,0,20,0,22,43,no,no,27,0,0,0,no,no,9,3774,yes,yes
yes,2,14,0,16,0,5,3,no,no,6,0,0,3,no,no,1,3105,yes,no
no,7,12,1,0,9,18,42,yes,no,0,0,6,0,no,no,3,2374,yes,no
no,10,23,0,382,0,109,23,no,no,13,0,0,0,no,no,16,2101,yes,no
no,6,10,0,3,1,0,24,no,no,0,0,4,0,no,no,12,3957,yes,no
no,8,15,0,150,0,56,2,no,no,20,0,0,0,yes,no,5,2343,no,no
no,1,3,0,60,0,71,0,yes,no,0,0,0,0,no,no,11,3197,yes,no
no,7,1,0,171,0,75,353,yes,no,2,0,0,0,no,no,11,2496,yes,no
no,8,7,0,0,0,0,16,no,no,0,0,0,1,no,no,8,2162,yes,no
no,3,12,0,23,0,0,0,yes,no,0,0,0,0,yes,no,10,3865,yes,no
no,10,25,0,0,0,0,191,yes,no,0,0,0,0,no,no,11,2588,yes,no
no,7,19,12,138,0,15,0,yes,no,0,0,3,0,no,yes,7,3227,yes,no
no,8,15,0,218,0,65,0,no,no,2,0,0,0,no,yes,8,2678,yes,yes
