converted,GameLevel,NumGameDays,NumGameDays4Plus,NumInGameMessagesSent,NumSpaceHeroBadges,NumFriendRequestIgnored,NumFriends,AcquiredSpaceship,AcquiredIonWeapon,TimesLostSpaceship,TimesKilled,TimesCaptain,TimesNavigator,PurchasedCoinPackSmall,PurchasedCoinPackLarge,NumAdsClicked,DaysUser,UserConsole,UserHasOldOS
no,2,15,3,0,0,0,0,no,no,0,0,0,0,no,no,3,3258,yes,no
no,10,22,7,11,0,50,155,no,no,6,0,0,13,no,yes,30,2131,no,no
no,10,18,0,161,4,35,86,no,no,18,0,0,0,no,no,5,2343,yes,no
no,9,17,0,8,0,49,9,no,no,1,0,4,0,no,no,6,2162,yes,no
no,9,5,0,0,0,0,55,no,no,2,0,1,6,no,no,22,2404,yes,no
no,7,4,3,51,0,87,0,yes,no,0,0,0,0,no,no,5,1827,yes,no
no,9,22,2,261,0,111,12,yes,no,125,0,0,0,yes,no,11,1400,yes,no
no,2,11,0,36,0,0,0,no,no,0,0,0,0,no,no,1,2892,yes,no
no,4,10,0,161,0,0,0,no,no,0,0,0,0,no,no,12,2162,yes,no
no,10,16,0,23,1,43,206,no,yes,19,0,0,0,yes,no,8,3227,yes,yes
no,7,6,0,188,0,13,0,no,no,3,0,0,0,no,yes,10,3258,no,no
no,3,20,0,126,6,72,8,no,no,0,0,0,0,no,no,22,2343,yes,no
yes,10,24,0,65,0,62,12,yes,no,0,0,0,0,yes,no,31,2708,no,no
no,2,9,0,0,0,0,111,no,no,0,0,0,0,no,no,12,3319,yes,no
no,8,21,0,558,0,70,0,yes,no,47,0,0,4,no,no,5,3288,no,yes
no,6,12,0,0,0,0,0,no,no,5,0,0,0,no,yes,5,1948,yes,no
no,5,14,0,0,0,0,88,no,no,4,0,0,0,yes,no,11,2223,yes,no
no,10,12,2,62,0,26,148,no,no,15,0,0,5,yes,no,9,1978,yes,no
no,2,13,0,2,0,0,0,no,no,0,0,0,0,no,no,11,3653,yes,no
no,9,19,0,0,0,0,5,no,no,0,0,0,0,yes,no,21,2953,yes,no
no,3,21,0,0,0,0,0,no,no,0,0,0,0,no,yes,4,3562,no,no
no,6,21,1,104,0,47,9,yes,no,4,0,0,0,no,no,11,3227,yes,no
no,9,6,0,0,0,58,8,no,no,1,0,0,0,no,yes,17,3562,yes,no
no,8,18,0,100,0,79,0,no,no,11,0,0,0,no,no,3,2861,yes,no
yes,8,10,0,10,3,41,476,no,no,0,0,0,0,yes,no,30,3896,yes,no
no,7,15,0,327,0,78,0,no,no,2,0,0,0,yes,no,9,1400,yes,no
no,8,9,0,5,0,0,0,no,no,0,0,0,0,no,yes,5,4108,yes,no
no,10,11,0,29,0,28,219,no,no,0,0,0,0,yes,no,19,1858,yes,no
no,8,20,0,65,0,3,0,no,no,8,0,0,0,no,yes,1,3319,yes,no
no,4,1,0,2,0,90,2,yes,no,21,0,16,17,yes,no,7,2831,yes,no
no,1,8,0,46,0,52,18,no,no,0,0,0,0,no,no,10,3715,yes,no
no,7,7,0,70,0,30,0,no,no,0,0,0,0,no,no,0,1400,no,no
no,7,15,0,0,0,0,0,no,no,0,0,0,0,no,no,9,3350,yes,yes
no,2,6,0,17,0,36,9,no,no,0,0,0,0,no,no,4,2769,yes,no
no,5,15,2,34,2,43,62,yes,no,6,0,0,0,yes,no,11,2282,yes,no
no,5,3,3,2,0,1,0,no,no,0,0,0,3,no,yes,4,4080,yes,no
no,9,18,14,351,0,68,7,no,no,3,0,0,1,no,no,5,2800,yes,no
no,4,19,0,0,0,0,0,no,no,0,0,2,0,no,yes,4,2831,no,no
no,6,22,0,37,0,77,78,no,no,21,0,0,0,yes,no,6,3378,yes,no
no,5,21,0,0,0,0,0,no,no,0,0,0,0,no,yes,1,3350,yes,no
no,7,17,1,11,0,60,482,no,no,0,0,0,13,no,no,24,3013,no,no
no,2,14,1,0,0,0,215,no,no,0,0,0,0,yes,no,8,2039,yes,no
no,6,10,0,85,0,93,19,yes,no,12,0,0,0,no,no,1,2496,yes,no
no,6,6,4,0,0,0,96,yes,no,0,0,0,0,no,yes,3,2374,yes,no
no,9,16,0,120,0,67,0,no,no,4,0,7,0,yes,no,1,3623,yes,no
no,6,26,11,306,1,112,52,yes,no,2,0,0,1,yes,no,12,1858,yes,no
no,6,2,0,30,0,23,0,yes,no,1,0,0,0,no,yes,0,2739,no,no
no,10,20,8,116,1,0,15,no,no,5,0,0,0,yes,no,2,2678,yes,no
no,1,3,0,12,4,52,20,no,no,0,0,0,0,no,no,6,2527,no,no
no,8,9,0,95,0,75,6,yes,no,3,8,0,0,no,no,8,1917,no,no
no,6,20,0,5,0,1,184,no,no,0,0,1,0,no,no,11,2131,yes,no
no,9,16,0,35,0,4,221,no,no,14,0,0,0,no,no,7,2984,yes,yes
no,10,12,0,49,0,1,32,no,no,35,0,0,0,no,no,23,2861,yes,no
no,9,10,0,0,0,0,5,no,no,0,0,0,0,no,no,3,2619,no,no
no,1,9,1,0,0,0,0,yes,no,0,0,0,0,no,no,11,1948,yes,no
no,3,21,0,68,0,44,0,no,no,0,0,0,0,no,yes,11,3623,yes,yes
no,2,14,12,0,0,12,1,yes,no,3,0,0,0,yes,no,22,2619,yes,no
no,10,2,0,0,0,0,0,no,no,0,0,0,0,no,yes,8,3562,yes,no
no,8,20,12,157,2,48,103,no,no,6,0,2,0,yes,yes,14,3562,yes,yes
yes,9,5,1,149,2,103,442,no,no,0,0,0,0,yes,no,18,1552,no,no
no,9,20,0,0,0,0,11,no,no,1,0,0,0,no,no,15,1370,no,no
no,5,17,7,1,0,92,16,yes,no,0,0,0,0,yes,yes,15,2009,yes,no
no,9,21,0,0,0,0,0,yes,no,3,0,0,0,no,yes,8,2739,yes,no
no,1,7,0,0,0,0,3,no,no,3,0,0,0,no,no,10,3135,yes,no
no,8,10,1,0,0,0,0,yes,no,0,0,0,0,yes,yes,11,1431,yes,no
no,8,24,0,27,1,56,219,no,no,0,0,0,4,yes,no,21,2404,yes,no
no,10,17,1,624,0,106,0,no,no,58,0,0,0,no,yes,2,3105,yes,no
no,7,5,0,0,11,63,426,yes,no,0,0,0,0,yes,no,2,2162,yes,no
no,8,7,1,4,0,0,17,yes,no,3,0,5,0,yes,no,11,2009,yes,no
no,1,11,0,0,0,0,322,no,no,5,0,0,0,yes,no,7,2374,yes,no
no,2,1,0,103,0,77,0,yes,no,0,0,1,0,yes,no,9,3166,yes,no
no,7,23,1,81,0,26,141,yes,no,2,0,0,10,yes,yes,21,2739,yes,yes
no,5,10,0,44,2,69,432,yes,no,0,0,0,0,yes,no,26,3258,yes,yes
no,9,9,3,0,0,49,0,yes,no,2,0,1,0,no,no,9,3319,no,no
no,9,21,0,156,10,71,17,no,no,0,2,0,0,no,no,2,2619,yes,no
no,5,20,12,219,1,79,69,yes,no,56,0,7,1,no,no,6,3013,yes,no
no,1,1,0,2,0,1,395,no,no,0,0,0,1,no,no,2,2039,no,yes
no,9,8,0,7,0,0,0,no,no,0,0,1,0,yes,no,4,2739,yes,no
no,9,25,5,166,1,36,228,yes,no,7,0,0,0,no,yes,19,2892,yes,no
no,6,22,0,233,0,12,371,no,no,86,0,0,0,no,no,9,2619,yes,no
no,10,22,1,61,0,0,298,yes,no,2,0,1,0,no,no,24,2313,yes,no
no,6,10,0,153,0,52,1,no,no,3,0,0,0,no,no,2,1431,yes,no
no,1,9,0,44,0,8,90,no,no,18,0,0,0,yes,no,2,2647,yes,no
no,7,25,0,197,0,26,1,yes,no,11,0,0,0,no,no,21,3013,yes,no
no,5,18,0,194,0,57,1,no,no,0,0,0,0,yes,yes,15,2984,yes,no
no,7,24,0,20,0,0,0,no,no,7,0,0,7,no,no,12,3258,yes,no
no,1,5,0,0,0,6,20,yes,no,0,0,0,0,yes,yes,25,2678,yes,no
no,9,15,0,3,0,14,1,no,no,2,0,4,0,yes,no,3,2009,yes,no
no,8,25,1,135,0,20,0,no,no,50,0,0,0,no,no,12,4108,yes,no
no,1,1,0,0,0,0,21,no,no,0,0,0,0,no,no,3,1917,yes,no
no,1,1,0,275,7,89,50,yes,yes,19,0,0,0,no,yes,11,1858,no,no
no,10,18,1,0,0,47,6,yes,no,0,2,0,0,yes,no,23,2282,yes,no
no,5,4,0,143,6,41,36,no,no,3,0,0,0,no,no,21,2647,yes,no
no,10,28,0,64,0,34,220,yes,no,5,0,0,0,yes,no,11,4080,yes,no
no,5,21,12,102,0,40,17,no,no,16,0,95,16,no,no,8,2588,yes,no
no,8,21,0,59,0,4,0,no,no,2,0,0,0,no,no,9,1917,yes,yes
no,6,10,0,1,0,0,0,no,no,0,0,0,0,no,no,7,2313,yes,no
no,5,9,0,87,0,17,5,yes,no,0,0,1,1,yes,no,3,3562,yes,no
no,10,13,0,224,3,95,6,no,no,0,0,0,0,no,no,7,2192,yes,no
no,5,4,0,0,0,15,0,no,no,0,0,8,0,no,yes,9,3105,yes,no
no,9,15,0,0,0,7,24,no,no,0,0,0,0,no,yes,13,1917,no,no
no,9,16,0,201,1,68,110,no,no,0,0,0,2,yes,no,8,3835,yes,no
no,8,2,0,0,0,47,0,yes,no,5,0,0,0,no,yes,2,3013,no,yes
no,6,1,0,0,0,0,36,no,no,0,0,0,0,yes,no,11,2496,yes,no
no,5,14,0,2,0,0,0,no,no,0,0,0,0,no,yes,1,2557,yes,no
no,8,2,0,149,0,95,3,yes,no,0,0,5,9,no,no,9,1400,yes,no
no,9,20,0,167,0,44,1,no,no,8,0,0,0,no,no,6,2282,yes,no
no,9,17,13,172,0,76,118,yes,no,11,0,0,16,yes,no,4,2708,no,no
yes,7,20,12,74,8,33,172,no,no,3,0,0,7,yes,no,6,2922,no,no
no,5,12,0,64,1,23,8,no,no,2,0,0,0,no,no,8,2953,yes,no
no,1,1,0,90,0,7,7,no,no,1,0,0,0,no,no,21,2588,yes,yes
no,6,17,0,81,2,73,446,no,yes,0,0,0,0,yes,no,10,2557,no,no
no,6,15,0,0,5,18,118,no,no,0,0,0,6,no,no,2,1889,no,no
no,5,8,0,0,0,0,0,no,no,0,0,0,0,no,yes,7,2343,no,no
no,6,9,3,240,7,114,62,yes,no,4,0,0,0,no,no,22,2739,no,no
no,5,13,0,3,0,12,97,no,no,0,0,0,0,yes,no,7,2831,no,no
no,6,1,0,0,0,0,208,no,no,0,0,0,0,no,yes,16,2009,yes,no
no,9,16,0,0,0,0,1,yes,no,0,0,7,0,yes,no,8,2739,yes,no
no,6,6,0,0,0,0,2,no,no,0,0,0,0,no,yes,2,1644,no,no
no,4,11,0,81,0,57,25,no,no,3,0,0,0,yes,no,5,2009,no,no
no,10,10,0,89,1,78,84,yes,no,2,0,0,0,no,no,20,3288,yes,no
yes,10,3,2,6,0,44,59,yes,no,26,0,4,0,yes,no,16,2192,yes,no
no,9,22,18,194,1,68,5,yes,no,34,0,0,1,yes,no,16,1917,yes,no
no,8,5,0,282,0,85,32,yes,no,22,0,0,0,yes,no,11,2009,yes,no
no,9,16,0,5,0,0,0,no,no,36,0,0,0,no,yes,5,3957,yes,no
no,9,16,4,190,0,23,62,yes,no,5,0,0,1,no,no,18,2374,yes,no
no,8,18,0,31,0,23,21,yes,no,1,0,21,19,no,yes,10,2101,yes,no
no,9,14,0,214,0,68,19,no,no,0,0,0,0,no,no,8,1858,no,no
no,1,6,0,160,0,53,15,no,no,4,0,0,0,no,yes,1,3166,yes,no
no,7,5,1,216,0,66,0,yes,no,0,0,0,0,no,yes,0,3562,yes,no
no,8,14,0,501,0,64,14,yes,no,10,0,0,0,yes,no,4,3715,yes,no
no,2,10,0,0,0,8,0,no,no,0,0,0,0,no,yes,11,2800,yes,no
no,7,12,5,102,0,65,0,yes,no,0,0,14,36,yes,yes,8,2313,no,no
no,6,16,0,62,0,37,14,no,no,0,0,0,0,yes,no,2,2223,yes,no
no,5,16,15,361,0,103,290,yes,no,19,0,0,0,no,yes,7,1797,yes,no
no,10,2,0,238,0,60,0,no,no,9,0,0,0,no,no,2,3288,yes,no
no,7,5,0,0,0,47,1,no,no,43,0,0,0,no,no,11,3013,yes,no
no,4,11,0,7,0,0,0,no,no,0,0,0,0,no,no,3,2131,yes,no
no,6,14,1,207,0,7,3,no,no,33,0,0,0,no,yes,11,2313,yes,no
no,10,19,0,186,0,94,5,no,no,2,0,0,0,yes,no,5,3623,yes,no
no,7,10,0,0,0,0,4,no,no,0,0,0,0,no,yes,5,1978,no,yes
no,2,2,0,16,0,23,147,no,no,0,0,0,0,yes,yes,8,3227,no,no
no,7,4,0,0,0,0,0,no,no,0,0,0,0,no,yes,10,3044,no,no
no,7,18,0,67,0,27,0,no,no,0,0,0,0,no,no,0,1978,yes,no
no,9,21,0,60,0,84,24,no,no,0,0,37,1,no,no,17,3288,yes,no
no,8,16,0,61,0,32,7,no,no,0,0,0,1,no,no,19,2496,yes,no
no,6,10,2,93,0,2,0,yes,no,7,0,0,0,no,no,8,1827,yes,no
no,1,15,0,183,0,6,0,yes,no,11,0,0,0,no,no,3,3715,no,no
no,7,9,0,0,0,0,0,no,no,0,0,0,0,yes,yes,10,1917,yes,no
no,5,7,0,3,0,0,0,no,no,0,0,0,0,no,no,9,1400,yes,no
no,5,6,0,0,0,8,3,yes,no,0,0,0,0,no,no,9,1523,no,no
no,7,19,0,400,0,87,0,no,no,4,0,0,0,no,no,12,3409,no,no
no,2,7,0,188,0,82,0,no,no,8,18,0,0,yes,no,1,943,yes,no
no,1,1,0,0,0,46,0,no,no,0,0,0,0,yes,yes,12,3105,yes,no
no,2,12,1,61,0,0,38,no,no,13,0,0,0,yes,no,7,2404,yes,no
no,10,14,0,97,2,37,55,yes,no,19,0,0,2,no,no,7,3105,yes,no
no,7,3,3,0,0,11,22,yes,no,0,0,0,0,yes,no,25,2162,yes,no
no,7,3,1,80,1,12,157,no,no,0,1,0,0,yes,no,18,1766,yes,no
no,9,8,3,0,0,1,40,no,no,1,0,0,0,no,yes,34,2647,yes,no
no,7,21,0,0,0,0,0,yes,no,0,0,0,0,no,no,1,3013,yes,no
no,6,2,0,2,0,2,19,no,no,0,0,0,0,yes,no,6,2647,yes,no
no,4,7,0,286,0,83,0,no,no,22,0,0,0,no,no,10,2009,yes,no
no,1,7,0,32,0,29,0,no,no,0,0,0,0,yes,no,1,2162,yes,no
no,6,2,2,20,0,10,25,yes,no,0,0,0,1,no,yes,10,1461,no,no
no,1,1,0,0,0,0,7,no,no,1,0,0,0,no,no,7,2254,yes,no
no,8,17,0,52,0,43,63,no,no,17,0,0,0,no,no,2,2466,yes,no
no,5,16,15,158,1,121,36,yes,no,2,0,0,0,yes,no,15,2404,yes,no
no,9,12,2,0,0,0,0,yes,no,0,0,0,0,no,no,11,2527,yes,no
no,9,4,0,0,0,9,30,no,no,3,0,0,0,no,no,22,4018,yes,no
no,5,4,0,2,0,2,0,yes,no,0,0,0,0,no,no,9,3531,no,no
no,5,5,0,3,0,82,478,no,no,4,0,0,0,yes,no,4,2009,yes,no
no,1,18,0,0,0,0,0,no,no,0,0,0,0,no,no,3,2769,yes,no
no,9,14,1,6,0,43,27,yes,no,1,0,0,0,yes,no,2,2374,yes,no
no,10,21,3,294,0,103,113,no,no,23,0,0,1,no,no,7,2588,yes,no
no,5,19,0,194,7,55,57,no,yes,17,0,0,0,no,no,8,2466,no,no
no,8,19,3,127,0,52,4,yes,no,5,0,0,1,no,no,8,2619,yes,no
no,6,19,12,0,1,0,17,no,no,0,0,0,0,yes,no,7,2343,yes,no
no,8,19,11,220,0,54,0,yes,no,1,0,3,1,no,yes,10,2619,yes,yes
no,7,23,7,252,0,11,0,no,no,0,0,15,4,no,no,7,2404,yes,no
no,7,19,0,0,0,0,0,no,no,2,0,0,0,no,no,1,3044,no,no
no,9,22,19,137,1,27,1,yes,no,16,0,1,0,no,yes,6,3623,yes,no
no,10,17,2,42,0,9,11,no,no,0,0,0,0,no,no,35,2800,yes,no
no,2,24,2,40,0,33,53,no,no,4,0,0,0,yes,no,23,3715,no,no
no,6,8,0,58,0,30,137,no,no,0,0,0,0,yes,yes,1,2254,no,no
no,5,13,4,21,0,0,4,no,yes,13,0,0,0,no,no,13,3957,yes,no
no,7,7,3,0,0,0,18,no,no,0,0,0,1,no,no,20,2647,yes,no
no,7,3,1,151,5,76,9,yes,yes,0,0,0,0,no,no,5,2223,yes,no
no,6,18,7,3,0,3,1,no,no,0,0,0,0,no,no,23,3258,no,no
no,10,23,0,122,0,51,0,no,no,25,0,0,0,no,no,5,3288,yes,no
no,3,7,1,99,0,20,0,no,no,2,0,0,0,no,no,10,3865,yes,no
no,9,27,5,524,3,85,12,yes,no,23,13,6,0,yes,yes,20,2557,yes,yes
no,8,3,0,0,10,0,224,yes,no,1,0,0,0,no,no,7,3531,yes,no
no,8,12,2,218,0,91,3,no,no,4,0,0,0,no,no,6,3653,yes,yes
no,9,11,0,37,0,4,0,no,no,5,0,0,0,no,no,5,3409,yes,no
no,4,19,0,182,0,25,1,no,no,5,0,0,0,no,yes,22,1978,yes,no
no,6,15,9,136,1,54,203,yes,no,12,0,14,0,yes,no,14,1827,no,no
no,10,22,1,111,12,102,325,yes,no,7,0,48,10,no,no,2,2800,yes,yes
no,6,9,1,188,0,25,175,yes,no,17,0,0,3,no,no,7,3653,yes,no
no,5,12,0,234,0,49,7,no,no,1,0,0,0,yes,no,3,2527,yes,no
no,5,21,2,0,0,2,4,no,no,0,0,2,0,no,no,29,2678,yes,no
no,10,26,9,298,0,114,130,no,no,21,0,0,0,yes,no,18,2374,yes,no
no,5,18,0,3,0,68,48,yes,no,0,0,0,0,yes,yes,15,3378,no,no
no,2,1,0,0,0,16,62,no,no,0,0,0,0,yes,no,2,2009,no,no
no,1,2,0,0,0,0,1,yes,no,0,0,0,0,no,yes,14,2861,no,no
no,5,5,0,215,0,76,0,no,no,0,0,0,0,no,no,9,2374,no,no
no,7,5,0,0,0,0,21,no,no,0,0,0,0,no,no,17,3684,yes,no
no,8,7,0,34,0,0,144,yes,no,2,0,0,0,no,yes,11,2282,yes,no
no,7,17,11,258,0,86,0,yes,no,39,0,0,0,no,yes,10,2009,no,no
no,7,16,0,0,0,0,2,yes,no,0,0,0,0,yes,no,10,3227,yes,no
no,8,14,0,168,0,110,280,no,no,9,0,0,0,yes,no,5,1583,no,no
no,10,15,0,225,0,70,2,no,no,21,0,0,0,no,no,24,1552,no,no
no,2,21,0,0,0,0,91,no,no,0,0,0,0,yes,no,5,2769,yes,no
no,9,19,3,270,0,34,1,no,no,1,0,0,0,yes,no,19,3715,yes,no
no,4,3,2,0,0,24,0,no,no,12,0,0,0,yes,yes,11,3500,yes,no
no,6,11,0,0,0,0,0,no,no,0,0,0,0,no,no,7,1644,yes,no
no,5,1,0,290,0,17,0,no,no,34,1,0,0,no,yes,11,1400,no,no
no,6,1,0,19,0,0,0,no,no,0,0,0,0,no,no,6,2313,yes,no
no,10,11,4,0,1,0,2,no,no,0,0,0,0,yes,yes,9,2527,yes,no
no,1,4,0,0,0,0,11,no,no,0,0,0,0,no,no,12,2466,yes,no
no,5,1,0,0,0,0,13,no,no,0,0,0,0,no,no,3,2374,yes,no
no,6,6,0,154,0,59,26,no,no,11,0,0,14,yes,no,7,2192,yes,no
no,2,1,0,0,0,0,3,no,no,0,0,0,0,no,no,11,1889,yes,no
no,10,23,0,18,0,49,222,no,no,4,0,0,0,yes,no,14,3562,yes,no
no,9,18,0,192,0,66,0,yes,no,20,0,0,0,no,yes,4,2009,yes,no
yes,9,11,4,0,0,0,1,yes,no,2,0,0,0,no,no,18,3378,yes,no
no,2,2,0,37,0,27,0,no,no,0,0,0,0,no,no,8,3439,yes,no
no,6,16,1,75,0,46,1,yes,no,11,0,0,0,no,no,10,3531,yes,no
no,2,19,0,55,3,0,33,no,no,0,0,0,0,no,no,8,3531,yes,no
no,8,11,0,5,0,3,5,no,no,18,0,0,0,no,no,9,2374,yes,no
no,7,17,0,37,0,0,71,no,no,0,0,0,0,yes,no,9,3258,yes,no
no,3,23,0,52,0,6,0,no,no,0,0,0,0,no,no,10,2466,yes,no
no,6,15,0,0,0,0,219,yes,no,5,0,0,0,yes,yes,32,2254,yes,no
no,10,6,0,103,0,16,84,no,no,0,0,0,0,no,no,23,3227,yes,no
no,7,4,0,3,1,0,150,no,no,0,4,0,0,yes,no,6,2466,yes,no
no,5,3,0,0,0,0,2,no,no,0,0,0,0,no,no,11,2313,yes,no
no,5,17,0,229,0,56,439,yes,no,7,4,0,0,no,yes,20,3562,yes,yes
no,5,7,0,321,0,88,6,no,no,2,0,0,0,yes,yes,11,3288,yes,no
no,9,27,1,51,0,25,0,no,no,4,0,0,2,no,yes,0,2678,no,no
yes,10,14,7,0,2,0,153,yes,no,0,0,1,1,yes,yes,10,1674,no,no
no,6,3,0,73,0,11,3,yes,no,0,0,0,2,no,no,8,3135,no,no
no,10,24,0,112,0,30,162,yes,no,4,0,0,0,yes,no,19,2039,yes,no
no,4,13,0,62,0,6,0,no,no,13,0,0,0,no,yes,4,3623,no,no
no,10,2,0,24,0,81,1,yes,no,0,0,0,4,no,no,7,1583,yes,no
no,9,3,1,0,0,3,3,yes,no,0,0,2,0,yes,no,17,2070,yes,yes
no,5,7,0,0,0,0,2,no,no,1,0,0,0,no,no,2,2708,yes,no
no,2,10,3,7,0,9,21,yes,no,0,0,0,0,no,no,5,3865,yes,no
no,9,15,0,0,0,3,0,no,no,0,0,0,0,no,no,10,2678,yes,no
no,2,7,0,143,0,105,126,no,no,0,0,0,0,no,no,5,3135,yes,no
no,9,15,0,0,0,46,2,no,no,0,0,0,0,no,yes,30,2678,yes,no
no,7,18,0,143,1,94,1,no,no,23,2,0,0,yes,no,8,2678,yes,no
no,8,3,0,41,0,0,0,no,no,0,0,0,0,yes,no,10,2343,yes,no
no,1,3,0,0,0,0,0,no,no,0,0,0,0,no,no,4,3197,yes,no
no,3,1,0,0,0,0,0,no,no,0,0,0,0,no,no,2,2647,yes,no
no,8,17,8,133,0,21,12,no,no,0,0,0,1,no,no,9,2009,yes,no
no,10,11,1,159,5,71,481,no,no,4,0,0,0,no,yes,32,1766,no,no
no,3,10,0,71,0,116,18,yes,no,0,18,24,0,no,yes,11,2678,yes,no
no,10,17,0,303,0,75,0,no,no,9,0,0,0,no,no,11,2984,yes,no
no,3,8,0,56,0,6,83,no,no,15,0,0,0,yes,no,7,1400,yes,no
no,10,3,1,30,0,7,22,yes,no,4,0,0,0,no,yes,7,1766,yes,no
no,1,2,0,0,0,0,0,no,no,0,0,0,0,no,no,10,3105,yes,no
no,8,1,0,0,0,0,21,yes,no,0,0,2,18,yes,yes,11,2647,yes,no
no,2,20,2,103,0,32,0,no,no,0,0,0,0,no,yes,4,2922,yes,yes
no,7,3,0,0,0,14,0,no,no,1,0,0,0,no,no,11,2557,yes,no
no,5,3,0,0,0,0,0,no,no,0,0,0,0,no,no,12,3105,yes,no
no,7,12,1,213,0,47,20,yes,no,23,0,0,0,yes,no,10,2254,yes,no
no,8,10,0,0,0,7,2,yes,no,0,0,0,0,no,no,2,1858,yes,no
no,9,5,0,0,0,0,7,no,no,0,0,0,0,no,no,2,2404,yes,no
no,5,1,0,0,0,0,0,no,no,0,0,0,0,yes,no,6,2496,yes,no
no,9,11,2,0,0,24,0,yes,no,0,0,0,10,no,no,2,4049,no,no
no,4,2,0,25,0,0,0,yes,no,0,0,0,0,no,yes,6,3013,yes,no
no,9,18,0,4,0,86,57,no,no,0,0,3,0,no,no,19,3166,yes,no
no,9,17,0,0,0,0,25,no,no,0,0,0,0,no,no,3,2039,yes,no
yes,5,18,0,56,0,35,1,no,no,0,0,0,0,no,yes,36,2557,yes,no
no,1,19,11,200,0,55,0,no,no,7,0,15,0,no,no,3,1948,no,no
no,6,5,5,193,1,5,52,yes,no,6,0,0,1,no,no,4,3258,yes,no
no,7,12,0,37,0,88,1,no,no,4,0,0,0,no,no,11,3470,yes,no
no,1,6,0,15,0,0,16,no,no,0,0,0,0,no,no,23,2527,yes,no
no,8,3,0,53,0,14,95,yes,no,5,0,11,14,no,yes,11,2496,no,no
yes,10,18,0,8,0,0,10,no,no,0,0,0,0,no,no,3,2922,yes,yes
no,8,2,0,41,0,33,9,yes,no,0,0,0,0,no,no,9,1370,yes,no
no,5,19,0,279,0,102,3,no,no,34,0,0,0,no,no,9,2131,yes,no
yes,3,19,0,16,0,0,82,no,no,0,0,0,0,no,no,5,3288,yes,no
no,6,2,1,72,0,0,0,no,no,0,0,0,0,no,no,12,3623,yes,no
no,5,9,0,24,0,19,0,no,no,0,0,0,0,no,yes,3,3013,yes,no
no,6,24,3,418,1,114,12,no,no,5,0,0,0,no,no,10,3378,yes,no
no,9,15,0,0,0,0,218,no,no,0,0,0,0,no,no,36,1978,yes,no
no,10,17,2,4,0,3,0,no,no,0,0,0,0,no,no,6,3988,yes,no
no,3,1,0,11,0,14,0,no,no,0,0,0,0,no,yes,11,2101,yes,no
no,9,11,0,0,0,3,1,no,no,0,0,0,7,no,no,5,3988,yes,no
no,6,5,0,9,0,0,0,no,no,0,0,0,0,no,yes,4,2800,no,no
no,1,1,0,11,0,19,24,no,no,0,0,0,0,yes,no,10,2070,yes,no
no,10,20,6,313,0,37,0,yes,no,5,0,0,0,no,no,11,3896,yes,yes
no,4,1,0,18,0,22,14,yes,no,1,0,0,0,no,no,5,2223,yes,no
no,9,1,0,0,0,0,0,no,no,0,0,0,0,no,no,10,2466,yes,no
yes,10,19,3,62,0,69,1,yes,no,0,0,0,0,yes,no,31,2282,no,no
no,8,9,0,10,0,4,0,no,no,22,0,0,0,yes,yes,8,2678,yes,no
no,9,8,0,73,0,0,1,no,no,0,0,0,0,no,no,4,2192,yes,no
no,10,19,0,0,0,0,347,no,no,0,0,0,0,no,no,11,3378,yes,no
no,2,14,0,0,0,0,0,no,no,0,0,0,0,no,yes,1,1978,no,no
no,8,9,0,12,0,79,1,no,no,7,0,0,0,no,no,7,4049,yes,no
no,7,15,0,17,0,0,182,no,yes,5,0,0,0,no,no,14,1978,yes,no
no,2,5,0,92,0,56,0,no,no,0,0,0,0,no,yes,6,2374,yes,no
no,3,19,0,151,0,42,12,no,no,0,0,0,0,no,no,7,2496,yes,no
no,6,2,0,0,0,31,320,no,no,0,0,1,0,no,yes,13,2131,no,no
no,4,19,4,46,0,49,99,no,no,0,0,0,0,no,no,2,2678,yes,no
no,7,19,0,103,0,89,22,yes,no,48,0,0,0,no,no,11,2527,no,no
no,6,14,0,0,0,0,0,no,no,0,0,0,0,no,yes,5,1766,yes,no
no,7,19,0,219,0,112,2,no,no,0,0,0,4,yes,no,13,3623,yes,no
no,1,3,2,302,1,40,29,no,no,1,0,9,0,yes,no,17,2588,yes,no
no,5,3,0,59,0,4,0,no,no,0,0,0,0,no,yes,5,2922,no,no
no,9,20,0,131,6,66,19,no,no,1,0,0,7,no,no,12,2343,yes,no
no,4,9,0,3,0,0,0,no,no,0,0,0,0,no,yes,4,2404,yes,no
yes,10,20,15,52,3,61,41,yes,no,12,0,0,9,no,no,6,3500,yes,no
no,7,18,0,0,0,0,1,yes,no,5,0,0,0,yes,no,6,3197,yes,no
no,5,8,0,0,0,0,0,no,no,3,0,0,0,no,no,4,3135,yes,no
no,8,3,0,0,0,0,0,no,no,0,0,0,10,no,yes,10,2343,yes,no
no,5,17,14,7,0,21,377,yes,no,0,16,0,5,yes,no,12,2223,yes,no
no,7,9,0,43,0,0,0,no,no,0,0,0,0,yes,yes,11,2619,yes,no
no,10,18,1,230,0,82,0,yes,no,0,0,0,0,no,yes,6,3378,yes,no
no,8,11,0,0,0,0,21,no,no,0,0,0,0,no,yes,17,3105,yes,no
no,6,18,0,95,8,109,197,yes,no,3,0,0,0,yes,yes,21,2404,yes,yes
no,3,19,0,156,1,107,382,no,no,22,0,0,0,yes,yes,1,3684,yes,no
