Date,Product_ID,Product_Name,Salesperson_ID,Region,Units_Sold,Unit_Price,Total_Sale,Month,Salesperson_Experience
2022-12-01,1653,Product_1653,60,South,147,298,43806,12,26
2021-12-23,1915,Product_1915,10,East,121,80,9680,12,13
2023-08-07,1531,Product_1531,30,North,98,73,7154,8,7
2021-11-26,1939,Product_1939,75,West,109,375,40875,11,25
2021-11-16,1099,Product_1099,16,East,19,468,8892,11,28
2022-08-04,1280,Product_1280,7,South,91,320,29120,8,1
2022-06-13,1168,Product_1168,23,East,104,156,16224,6,19
2022-02-22,1365,Product_1365,40,North,114,383,43662,2,23
2022-11-07,1382,Product_1382,1,South,24,234,5616,11,29
2022-09-10,1324,Product_1324,45,North,22,443,9746,9,11
2022-01-12,1232,Product_1232,7,South,70,400,28000,1,1
2022-06-22,1090,Product_1090,41,South,95,331,31445,6,10
2022-11-11,1769,Product_1769,68,North,143,260,37180,11,25
2022-07-12,1907,Product_1907,2,North,110,86,9460,7,23
2022-05-12,1027,Product_1027,17,North,106,225,23850,5,3
2022-06-04,1043,Product_1043,9,East,82,102,8364,6,1
2022-06-16,1652,Product_1652,11,North,28,184,5152,6,17
2021-12-31,1596,Product_1596,44,North,131,412,53972,12,20
2023-08-21,1810,Product_1810,83,East,37,164,6068,8,14
2022-11-11,1310,Product_1310,56,West,96,398,38208,11,27
2022-11-01,1903,Product_1903,14,South,81,452,36612,11,25
2022-05-19,1891,Product_1891,79,East,42,129,5418,5,4
2023-07-29,1831,Product_1831,47,South,14,161,2254,7,20
2023-08-26,1372,Product_1372,72,West,82,229,18778,8,11
2023-07-30,1779,Product_1779,59,South,76,309,23484,7,6
2022-04-08,1296,Product_1296,60,North,77,235,18095,4,26
2022-03-20,1043,Product_1043,33,West,141,102,14382,3,20
2023-08-27,1010,Product_1010,56,North,67,289,19363,8,27
2022-01-31,1786,Product_1786,2,East,21,178,3738,1,23
2022-05-29,1380,Product_1380,2,West,34,249,8466,5,23
2022-07-28,1827,Product_1827,60,North,49,84,4116,7,26
2022-11-11,1711,Product_1711,20,South,45,92,4140,11,10
2022-10-26,1922,Product_1922,23,East,69,312,21528,10,19
2022-02-25,1504,Product_1504,82,North,82,251,20582,2,11
2022-11-27,1198,Product_1198,30,West,14,386,5404,11,7
2022-05-27,1468,Product_1468,85,South,81,90,7290,5,14
2022-04-10,1120,Product_1120,36,East,24,366,8784,4,13
2023-02-03,1922,Product_1922,67,South,158,312,49296,2,27
2023-01-15,1013,Product_1013,57,North,112,125,14000,1,9
2023-06-19,1991,Product_1991,17,South,71,167,11857,6,3
2023-03-05,1476,Product_1476,24,West,6,335,2010,3,7
2021-12-10,1407,Product_1407,68,West,76,396,30096,12,25
2022-01-21,1575,Product_1575,73,East,84,172,14448,1,26
2023-05-18,1731,Product_1731,33,West,131,143,18733,5,20
2021-11-09,1663,Product_1663,57,South,62,359,22258,11,9
2022-02-02,1757,Product_1757,98,South,7,387,2709,2,14
2022-05-07,1897,Product_1897,45,North,9,189,1701,5,11
2022-10-06,1947,Product_1947,54,North,47,254,11938,10,22
2022-07-27,1094,Product_1094,32,South,116,259,30044,7,23
2022-07-28,1267,Product_1267,59,South,39,13,507,7,6
2023-06-23,1192,Product_1192,8,West,2,446,892,6,20
2023-04-11,1443,Product_1443,60,East,153,371,56763,4,26
2022-06-21,1057,Product_1057,15,East,22,457,10054,6,19
2023-05-17,1980,Product_1980,31,East,129,485,62565,5,18
2022-12-22,1988,Product_1988,64,East,38,273,10374,12,2
2021-11-26,1093,Product_1093,5,South,70,295,20650,11,27
2022-12-12,1297,Product_1297,42,West,70,76,5320,12,5
2022-08-17,1512,Product_1512,29,South,15,227,3405,8,24
2023-07-20,1405,Product_1405,14,East,150,325,48750,7,25
2021-12-29,1361,Product_1361,52,East,83,41,3403,12,21
2023-07-27,1327,Product_1327,53,East,132,166,21912,7,18
2023-03-28,1908,Product_1908,13,North,21,69,1449,3,29
2022-04-11,1205,Product_1205,60,North,92,59,5428,4,26
2022-01-17,1192,Product_1192,48,North,61,446,27206,1,27
2022-10-22,1223,Product_1223,26,South,84,146,12264,10,22
2022-05-14,1037,Product_1037,84,West,117,12,1404,5,21
2021-12-20,1447,Product_1447,31,North,36,180,6480,12,18
2022-09-03,1843,Product_1843,36,North,86,390,33540,9,13
2023-04-23,1819,Product_1819,27,East,125,227,28375,4,17
2021-12-18,1492,Product_1492,97,North,15,384,5760,12,3
2022-02-01,1110,Product_1110,93,South,60,290,17400,2,17
2022-06-15,1251,Product_1251,91,North,53,322,17066,6,19
2023-01-24,1847,Product_1847,4,East,89,372,33108,1,25
2022-02-23,1471,Product_1471,75,West,42,98,4116,2,25
2022-01-10,1491,Product_1491,89,North,141,117,16497,1,24
2022-05-27,1595,Product_1595,5,East,38,364,13832,5,27
2022-12-01,1490,Product_1490,51,East,28,143,4004,12,3
2023-06-28,1363,Product_1363,66,West,37,195,7215,6,28
2023-05-28,1159,Product_1159,40,East,19,302,5738,5,23
2023-07-28,1511,Product_1511,77,East,6,262,1572,7,30
2022-12-23,1666,Product_1666,27,North,80,223,17840,12,17
2023-05-16,1097,Product_1097,81,South,34,378,12852,5,2
2023-03-16,1700,Product_1700,95,East,34,134,4556,3,6
2022-01-06,1597,Product_1597,54,East,98,22,2156,1,22
2021-12-23,1573,Product_1573,75,West,42,229,9618,12,25
2022-04-20,1258,Product_1258,9,North,87,68,5916,4,1
2021-12-24,1080,Product_1080,11,North,102,189,19278,12,17
2022-05-15,1893,Product_1893,7,West,28,175,4900,5,1
2021-12-12,1461,Product_1461,70,West,37,261,9657,12,5
2022-05-28,1858,Product_1858,30,West,101,354,35754,5,7
2022-06-12,1358,Product_1358,93,South,90,292,26280,6,17
2023-06-23,1467,Product_1467,95,East,44,146,6424,6,6
2022-12-31,1365,Product_1365,87,South,64,383,24512,12,11
2022-01-30,1094,Product_1094,77,South,16,259,4144,1,30
2022-12-29,1488,Product_1488,37,North,15,264,3960,12,6
2023-09-13,1286,Product_1286,76,North,3,308,924,9,10
2022-12-14,1732,Product_1732,45,West,66,172,11352,12,11
2022-02-04,1703,Product_1703,82,East,89,262,23318,2,11
2023-03-27,1681,Product_1681,76,West,116,408,47328,3,10
2023-01-05,1569,Product_1569,67,East,48,204,9792,1,27
2023-03-09,1042,Product_1042,48,East,154,411,63294,3,27
2022-11-27,1671,Product_1671,81,South,3,117,351,11,2
2022-09-27,1157,Product_1157,10,East,21,380,7980,9,13
2023-06-09,1234,Product_1234,13,South,81,170,13770,6,29
2022-09-11,1474,Product_1474,60,South,125,331,41375,9,26
2022-05-21,1850,Product_1850,23,East,121,85,10285,5,19
2023-04-28,1894,Product_1894,30,South,112,141,15792,4,7
2022-09-06,1956,Product_1956,61,West,91,211,19201,9,30
2022-01-05,1411,Product_1411,28,East,79,263,20777,1,24
2021-12-13,1812,Product_1812,23,North,18,255,4590,12,19
2021-12-29,1393,Product_1393,69,South,95,462,43890,12,8
2021-12-26,1143,Product_1143,49,West,29,445,12905,12,16
2022-04-17,1926,Product_1926,30,South,52,43,2236,4,7
2022-11-03,1009,Product_1009,73,East,23,75,1725,11,26
2023-09-05,1510,Product_1510,98,West,102,492,50184,9,14
2023-08-31,1329,Product_1329,26,East,11,414,4554,8,22
2023-01-12,1859,Product_1859,81,North,48,112,5376,1,2
2022-07-07,1267,Product_1267,34,East,103,13,1339,7,6
2023-01-09,1480,Product_1480,68,South,131,77,10087,1,25
2023-07-18,1155,Product_1155,78,North,63,175,11025,7,3
2022-02-27,1529,Product_1529,2,North,87,25,2175,2,23
2022-06-10,1947,Product_1947,48,South,62,254,15748,6,27
2022-03-22,1923,Product_1923,70,North,88,373,32824,3,5
2022-09-14,1283,Product_1283,73,North,34,281,9554,9,26
2023-07-18,1490,Product_1490,24,South,35,143,5005,7,7
2023-06-23,1742,Product_1742,14,West,121,220,26620,6,25
2021-12-11,1959,Product_1959,77,East,74,303,22422,12,30
2023-01-30,1269,Product_1269,75,West,140,262,36680,1,25
2023-07-21,1263,Product_1263,89,South,70,164,11480,7,24
2022-12-06,1477,Product_1477,30,South,21,26,546,12,7
2021-11-02,1355,Product_1355,88,South,20,184,3680,11,16
2023-02-27,1258,Product_1258,34,South,53,68,3604,2,6
2023-03-20,1201,Product_1201,23,East,131,139,18209,3,19
2022-10-22,1136,Product_1136,83,West,46,443,20378,10,14
2023-04-11,1046,Product_1046,65,West,38,66,2508,4,6
2023-07-18,1062,Product_1062,79,East,95,184,17480,7,4
2023-01-14,1935,Product_1935,46,North,23,325,7475,1,29
2023-04-13,1076,Product_1076,62,South,101,294,29694,4,21
2023-03-18,1853,Product_1853,54,South,96,473,45408,3,22
2023-02-12,1632,Product_1632,16,West,57,17,969,2,28
2022-12-07,1919,Product_1919,60,North,98,168,16464,12,26
2022-06-04,1454,Product_1454,98,East,120,46,5520,6,14
2022-03-05,1012,Product_1012,65,West,106,167,17702,3,6
2022-06-16,1389,Product_1389,58,South,72,364,26208,6,20
2023-08-22,1457,Product_1457,22,South,30,366,10980,8,11
2023-02-03,1690,Product_1690,53,South,23,405,9315,2,18
2023-03-21,1827,Product_1827,2,South,92,84,7728,3,23
2023-01-23,1842,Product_1842,49,West,94,150,14100,1,16
2022-08-20,1668,Product_1668,13,West,79,381,30099,8,29
2023-08-05,1527,Product_1527,35,East,120,181,21720,8,15
2022-04-18,1757,Product_1757,21,West,128,387,49536,4,29
2021-11-18,1467,Product_1467,41,North,25,146,3650,11,10
2021-11-28,1703,Product_1703,72,West,73,262,19126,11,11
2022-04-24,1340,Product_1340,29,North,113,468,52884,4,24
2022-09-03,1054,Product_1054,73,South,69,403,27807,9,26
2022-06-03,1412,Product_1412,53,West,55,27,1485,6,18
2022-09-08,1333,Product_1333,4,South,153,46,7038,9,25
2021-12-01,1310,Product_1310,67,West,74,398,29452,12,27
2023-08-06,1187,Product_1187,4,East,23,135,3105,8,25
2022-07-24,1680,Product_1680,91,South,32,396,12672,7,19
2022-09-03,1719,Product_1719,37,South,35,314,10990,9,6
2022-04-11,1520,Product_1520,94,South,138,280,38640,4,27
2023-09-04,1005,Product_1005,79,North,45,61,2745,9,4
2021-11-29,1613,Product_1613,16,East,85,120,10200,11,28
2022-12-02,1412,Product_1412,92,South,135,27,3645,12,20
2023-05-04,1657,Product_1657,55,East,73,355,25915,5,9
2022-09-07,1279,Product_1279,76,North,60,459,27540,9,10
2022-04-17,1050,Product_1050,89,North,139,104,14456,4,24
2022-03-27,1784,Product_1784,28,South,146,455,66430,3,24
2021-11-25,1227,Product_1227,60,West,107,32,3424,11,26
2022-11-29,1276,Product_1276,4,South,62,112,6944,11,25
2023-04-11,1594,Product_1594,99,West,158,137,21646,4,27
2022-10-30,1317,Product_1317,39,East,26,210,5460,10,3
2022-07-02,1982,Product_1982,69,South,23,206,4738,7,8
2022-07-24,1346,Product_1346,29,North,36,175,6300,7,24
2022-06-25,1116,Product_1116,17,East,24,276,6624,6,3
2023-09-12,1074,Product_1074,31,West,62,496,30752,9,18
2021-11-05,1473,Product_1473,12,East,6,432,2592,11,8
2022-10-22,1372,Product_1372,95,South,86,229,19694,10,6
2022-02-21,1309,Product_1309,11,North,94,46,4324,2,17
2022-08-27,1906,Product_1906,46,East,108,319,34452,8,29
2022-05-19,1170,Product_1170,39,South,102,410,41820,5,3
2023-02-03,1725,Product_1725,30,South,82,35,2870,2,7
2022-12-08,1888,Product_1888,32,South,63,308,19404,12,23
2023-03-03,1722,Product_1722,72,South,72,190,13680,3,11
2023-10-01,1903,Product_1903,74,West,11,452,4972,10,14
2022-04-18,1662,Product_1662,11,West,23,176,4048,4,17
2022-11-12,1239,Product_1239,27,West,130,433,56290,11,17
2023-07-23,1632,Product_1632,6,South,130,17,2210,7,17
2023-07-14,1820,Product_1820,55,West,83,454,37682,7,9
2022-04-24,1726,Product_1726,6,North,60,316,18960,4,17
2023-08-24,1807,Product_1807,30,North,84,25,2100,8,7
2023-07-05,1776,Product_1776,18,East,9,336,3024,7,28
2023-01-30,1151,Product_1151,39,West,83,355,29465,1,3
2023-01-19,1843,Product_1843,78,North,1,390,390,1,3
2022-03-02,1075,Product_1075,63,North,24,455,10920,3,1
2023-09-17,1735,Product_1735,15,West,11,439,4829,9,19
2022-04-12,1641,Product_1641,50,North,83,158,13114,4,0
2022-07-07,1250,Product_1250,53,East,41,36,1476,7,18
2022-09-01,1837,Product_1837,87,West,120,285,34200,9,11
2022-07-15,1259,Product_1259,36,North,56,173,9688,7,13
2023-02-01,1316,Product_1316,89,South,142,202,28684,2,24
2022-05-31,1716,Product_1716,9,South,2,367,734,5,1
2022-06-28,1125,Product_1125,61,North,141,336,47376,6,30
2021-12-22,1703,Product_1703,24,West,9,262,2358,12,7
2023-01-26,1547,Product_1547,83,East,102,386,39372,1,14
2022-02-20,1552,Product_1552,61,North,145,435,63075,2,30
2023-05-24,1358,Product_1358,98,East,2,292,584,5,14
2022-06-14,1165,Product_1165,75,South,35,213,7455,6,25
2022-01-02,1337,Product_1337,48,West,27,264,7128,1,27
2023-01-04,1654,Product_1654,35,East,101,332,33532,1,15
2023-03-03,1815,Product_1815,92,North,14,88,1232,3,20
2023-03-25,1352,Product_1352,31,South,129,303,39087,3,18
2022-07-14,1745,Product_1745,97,East,18,161,2898,7,3
2023-02-18,1413,Product_1413,15,West,106,422,44732,2,19
2023-06-11,1739,Product_1739,66,North,157,187,29359,6,28
2021-12-08,1702,Product_1702,27,East,94,164,15416,12,17
2023-08-05,1024,Product_1024,16,North,98,156,15288,8,28
2021-12-17,1771,Product_1771,67,North,66,51,3366,12,27
2023-01-16,1529,Product_1529,63,East,6,25,150,1,1
2023-10-12,1940,Product_1940,27,South,99,230,22770,10,17
2021-12-30,1631,Product_1631,32,South,36,197,7092,12,23
2022-04-27,1501,Product_1501,58,South,8,163,1304,4,20
2023-05-04,1352,Product_1352,35,North,85,303,25755,5,15
2023-10-06,1595,Product_1595,24,East,32,364,11648,10,7
2023-05-08,1489,Product_1489,71,East,33,15,495,5,1
2022-03-24,1724,Product_1724,83,North,53,333,17649,3,14
2023-05-05,1448,Product_1448,5,West,133,18,2394,5,27
2023-08-23,1481,Product_1481,39,South,102,489,49878,8,3
2023-07-22,1328,Product_1328,51,East,37,310,11470,7,3
2022-01-12,1576,Product_1576,63,East,6,179,1074,1,1
2021-12-27,1366,Product_1366,8,South,142,392,55664,12,20
2022-11-08,1538,Product_1538,89,South,92,474,43608,11,24
2022-10-27,1718,Product_1718,22,South,75,253,18975,10,11
2021-12-13,1087,Product_1087,66,South,32,154,4928,12,28
2022-01-12,1955,Product_1955,40,West,12,437,5244,1,23
2023-06-03,1954,Product_1954,46,West,88,238,20944,6,29
2023-07-03,1408,Product_1408,10,North,65,269,17485,7,13
2022-09-01,1929,Product_1929,82,South,77,307,23639,9,11
2022-04-01,1235,Product_1235,89,West,66,260,17160,4,24
2023-06-26,1049,Product_1049,80,North,29,108,3132,6,21
2023-07-06,1182,Product_1182,79,South,83,432,35856,7,4
2022-06-28,1393,Product_1393,71,West,7,462,3234,6,1
2022-03-20,1989,Product_1989,76,South,19,367,6973,3,10
2022-09-20,1876,Product_1876,96,North,135,354,47790,9,18
2022-10-22,1744,Product_1744,67,West,93,300,27900,10,27
2023-06-11,1185,Product_1185,1,North,149,364,54236,6,29
2022-01-27,1088,Product_1088,56,South,90,189,17010,1,27
2022-02-16,1898,Product_1898,43,North,24,352,8448,2,7
2022-11-08,1085,Product_1085,87,East,13,415,5395,11,11
2022-08-18,1615,Product_1615,35,South,58,180,10440,8,15
2023-10-05,1621,Product_1621,65,South,6,414,2484,10,6
2022-03-17,1119,Product_1119,44,North,33,312,10296,3,20
2022-05-08,1087,Product_1087,84,South,36,154,5544,5,21
2021-10-22,1055,Product_1055,80,West,93,29,2697,10,21
2022-11-23,1154,Product_1154,45,East,57,137,7809,11,11
2021-12-26,1089,Product_1089,35,South,71,186,13206,12,15
2022-03-22,1911,Product_1911,37,East,89,402,35778,3,6
2023-02-25,1293,Product_1293,65,South,101,214,21614,2,6
2022-04-19,1360,Product_1360,47,West,76,450,34200,4,20
2023-03-28,1948,Product_1948,55,West,106,156,16536,3,9
2022-04-26,1707,Product_1707,34,West,5,184,920,4,6
2021-11-08,1534,Product_1534,21,East,123,228,28044,11,29
2022-07-29,1594,Product_1594,26,West,17,137,2329,7,22
2021-10-29,1695,Product_1695,14,South,31,241,7471,10,25
2023-09-19,1718,Product_1718,18,North,113,253,28589,9,28
2023-04-03,1734,Product_1734,88,South,67,62,4154,4,16
2023-08-05,1087,Product_1087,35,North,31,154,4774,8,15
2023-06-26,1970,Product_1970,65,South,11,224,2464,6,6
2022-08-18,1052,Product_1052,16,West,99,228,22572,8,28
2022-06-17,1713,Product_1713,61,East,123,481,59163,6,30
2022-03-20,1711,Product_1711,21,East,21,92,1932,3,29
2022-09-21,1706,Product_1706,88,North,118,14,1652,9,16
2022-04-25,1402,Product_1402,26,North,90,264,23760,4,22
2023-01-26,1515,Product_1515,47,East,27,171,4617,1,20
2023-10-11,1924,Product_1924,46,South,91,277,25207,10,29
2022-04-14,1940,Product_1940,18,West,36,230,8280,4,28
2023-09-25,1872,Product_1872,41,East,79,370,29230,9,10
2022-04-14,1532,Product_1532,88,West,1,131,131,4,16
2022-12-08,1821,Product_1821,92,East,96,60,5760,12,20
2023-05-20,1243,Product_1243,20,South,72,347,24984,5,10
2022-08-25,1637,Product_1637,81,West,54,56,3024,8,2
2021-10-21,1876,Product_1876,85,South,79,354,27966,10,14
2022-09-01,1712,Product_1712,18,West,158,460,72680,9,28
2023-03-12,1051,Product_1051,66,East,40,313,12520,3,28
2023-05-14,1242,Product_1242,36,West,29,69,2001,5,13
2022-10-22,1401,Product_1401,17,South,6,102,612,10,3
2023-04-27,1722,Product_1722,43,North,95,190,18050,4,7
2023-06-16,1656,Product_1656,70,North,49,330,16170,6,5
2022-06-02,1555,Product_1555,35,East,64,19,1216,6,15
2023-02-11,1618,Product_1618,98,West,96,66,6336,2,14
2021-12-21,1663,Product_1663,56,North,59,359,21181,12,27
2022-07-26,1112,Product_1112,86,South,29,11,319,7,28
2021-11-02,1901,Product_1901,96,East,69,331,22839,11,18
2021-11-16,1222,Product_1222,10,West,123,219,26937,11,13
2022-03-10,1666,Product_1666,70,West,109,223,24307,3,5
2023-07-01,1430,Product_1430,77,South,92,28,2576,7,30
2023-06-01,1993,Product_1993,70,East,4,95,380,6,5
2023-02-04,1173,Product_1173,33,South,144,310,44640,2,20
2023-03-27,1346,Product_1346,2,West,48,175,8400,3,23
2022-04-21,1346,Product_1346,80,East,21,175,3675,4,21
2022-09-01,1674,Product_1674,40,West,72,63,4536,9,23
2022-10-15,1184,Product_1184,25,North,58,107,6206,10,2
2023-01-07,1395,Product_1395,84,South,124,352,43648,1,21
2022-08-11,1284,Product_1284,91,South,120,31,3720,8,19
2022-11-27,1312,Product_1312,46,West,76,76,5776,11,29
2022-07-09,1197,Product_1197,15,East,36,313,11268,7,19
2022-10-31,1566,Product_1566,74,South,14,372,5208,10,14
2023-05-27,1932,Product_1932,91,South,130,463,60190,5,19
2021-12-26,1070,Product_1070,17,South,93,177,16461,12,3
2023-02-02,1709,Product_1709,86,East,24,405,9720,2,28
2021-12-05,1564,Product_1564,14,West,146,424,61904,12,25
2021-12-16,1466,Product_1466,28,West,152,247,37544,12,24
2021-11-12,1525,Product_1525,72,East,115,490,56350,11,11
2022-08-05,1497,Product_1497,8,West,95,364,34580,8,20
2023-01-06,1532,Product_1532,29,East,139,131,18209,1,24
2022-11-26,1461,Product_1461,41,North,10,261,2610,11,10
2021-11-12,1871,Product_1871,65,North,86,269,23134,11,6
2021-12-22,1525,Product_1525,54,South,46,490,22540,12,22
2023-08-10,1820,Product_1820,73,South,58,454,26332,8,26
2023-07-09,1114,Product_1114,8,East,56,274,15344,7,20
2023-06-21,1863,Product_1863,4,North,76,27,2052,6,25
2022-06-15,1729,Product_1729,85,South,113,210,23730,6,14
2022-07-29,1382,Product_1382,69,South,82,234,19188,7,8
2023-01-04,1194,Product_1194,64,North,65,447,29055,1,2
2022-08-15,1206,Product_1206,58,North,102,250,25500,8,20
2022-01-20,1852,Product_1852,41,West,61,322,19642,1,10
2023-05-19,1861,Product_1861,41,South,14,415,5810,5,10
2022-10-29,1431,Product_1431,87,West,71,299,21229,10,11
2023-09-05,1504,Product_1504,87,West,99,251,24849,9,11
2022-08-25,1461,Product_1461,59,North,76,261,19836,8,6
2022-04-04,1110,Product_1110,2,South,116,290,33640,4,23
2021-10-26,1439,Product_1439,67,East,129,137,17673,10,27
2021-12-01,1678,Product_1678,11,East,99,404,39996,12,17
2022-09-24,1612,Product_1612,28,West,61,63,3843,9,24
2022-03-21,1168,Product_1168,3,East,83,156,12948,3,28
2021-12-01,1431,Product_1431,73,East,28,299,8372,12,26
2023-10-14,1667,Product_1667,96,North,123,84,10332,10,18
2022-05-08,1257,Product_1257,52,North,20,74,1480,5,21
2023-08-17,1789,Product_1789,74,South,50,234,11700,8,14
2023-08-15,1454,Product_1454,12,West,33,46,1518,8,8
2023-04-20,1747,Product_1747,44,North,77,322,24794,4,20
2022-06-02,1639,Product_1639,56,West,49,141,6909,6,27
2023-07-14,1351,Product_1351,20,North,79,386,30494,7,10
2023-03-24,1122,Product_1122,61,West,20,332,6640,3,30
2022-09-23,1700,Product_1700,41,West,83,134,11122,9,10
2022-09-19,1847,Product_1847,12,East,51,372,18972,9,8
2022-04-18,1291,Product_1291,9,West,29,241,6989,4,1
2023-04-05,1961,Product_1961,25,North,7,349,2443,4,2
2022-07-18,1336,Product_1336,75,West,79,377,29783,7,25
2022-05-01,1816,Product_1816,9,North,75,290,21750,5,1
2023-04-10,1770,Product_1770,13,North,24,302,7248,4,29
2023-02-12,1278,Product_1278,13,East,106,73,7738,2,29
2022-01-25,1954,Product_1954,7,West,33,238,7854,1,1
2022-12-23,1868,Product_1868,12,North,107,63,6741,12,8
2023-03-15,1230,Product_1230,41,North,33,146,4818,3,10
2022-09-11,1667,Product_1667,87,West,83,84,6972,9,11
2023-05-20,1108,Product_1108,27,West,102,21,2142,5,17
2022-12-09,1872,Product_1872,92,North,79,370,29230,12,20
2022-02-07,1839,Product_1839,31,West,126,123,15498,2,18
2022-05-19,1544,Product_1544,64,South,7,171,1197,5,2
2023-09-02,1125,Product_1125,56,West,88,336,29568,9,27
2023-05-13,1579,Product_1579,34,South,60,420,25200,5,6
2021-11-18,1756,Product_1756,12,North,102,104,10608,11,8
2022-07-13,1326,Product_1326,68,East,96,123,11808,7,25
2023-08-16,1266,Product_1266,20,North,55,122,6710,8,10
2022-10-04,1487,Product_1487,36,West,30,253,7590,10,13
2023-03-17,1647,Product_1647,67,North,90,166,14940,3,27
2023-08-31,1275,Product_1275,93,West,105,475,49875,8,17
2022-05-21,1061,Product_1061,70,South,78,349,27222,5,5
2022-06-27,1170,Product_1170,69,West,13,410,5330,6,8
2023-04-15,1614,Product_1614,63,East,84,153,12852,4,1
2022-09-03,1091,Product_1091,43,East,109,29,3161,9,7
2022-04-20,1074,Product_1074,99,West,140,496,69440,4,27
2022-04-26,1625,Product_1625,12,East,96,58,5568,4,8
2023-10-14,1120,Product_1120,55,East,38,366,13908,10,9
2022-02-23,1725,Product_1725,47,East,27,35,945,2,20
2022-08-11,1483,Product_1483,84,North,143,44,6292,8,21
2021-11-11,1709,Product_1709,89,West,67,405,27135,11,24
2023-04-02,1262,Product_1262,96,North,121,105,12705,4,18
2022-01-06,1137,Product_1137,67,East,45,405,18225,1,27
2023-04-18,1167,Product_1167,62,South,124,179,22196,4,21
2023-02-01,1515,Product_1515,63,North,24,171,4104,2,1
2023-06-30,1200,Product_1200,1,South,33,480,15840,6,29
2022-08-20,1101,Product_1101,1,West,159,471,74889,8,29
2023-01-10,1018,Product_1018,66,North,22,228,5016,1,28
2022-05-06,1365,Product_1365,13,South,161,383,61663,5,29
2022-04-28,1480,Product_1480,82,East,3,77,231,4,11
2022-06-08,1421,Product_1421,85,North,62,175,10850,6,14
2023-05-16,1533,Product_1533,66,West,160,123,19680,5,28
2023-04-26,1358,Product_1358,88,East,20,292,5840,4,16
2021-11-12,1640,Product_1640,70,South,110,446,49060,11,5
2023-08-25,1880,Product_1880,64,East,27,156,4212,8,2
2023-01-23,1948,Product_1948,67,West,117,156,18252,1,27
2022-04-20,1148,Product_1148,50,West,78,295,23010,4,0
2022-12-26,1496,Product_1496,78,North,9,172,1548,12,3
2023-06-18,1390,Product_1390,31,East,45,120,5400,6,18
2022-01-10,1749,Product_1749,94,North,148,444,65712,1,27
2022-01-20,1006,Product_1006,9,South,60,276,16560,1,1
2022-07-24,1981,Product_1981,65,South,3,98,294,7,6
2023-06-28,1332,Product_1332,55,North,27,242,6534,6,9
2022-01-12,1022,Product_1022,29,West,9,262,2358,1,24
2023-05-15,1955,Product_1955,89,East,119,437,52003,5,24
2022-05-15,1981,Product_1981,39,East,76,98,7448,5,3
2023-08-20,1089,Product_1089,84,East,127,186,23622,8,21
2023-05-23,1529,Product_1529,12,North,54,25,1350,5,8
2023-01-06,1884,Product_1884,34,West,48,183,8784,1,6
2022-10-24,1582,Product_1582,22,West,117,33,3861,10,11
2023-08-01,1065,Product_1065,60,North,77,171,13167,8,26
2023-02-07,1052,Product_1052,78,North,18,228,4104,2,3
2023-03-07,1402,Product_1402,58,North,106,264,27984,3,20
2022-06-07,1703,Product_1703,92,South,17,262,4454,6,20
2022-10-14,1141,Product_1141,63,West,22,170,3740,10,1
2023-05-05,1024,Product_1024,59,North,12,156,1872,5,6
2021-11-07,1761,Product_1761,71,West,22,363,7986,11,1
2023-09-09,1032,Product_1032,6,West,121,468,56628,9,17
2022-05-16,1687,Product_1687,36,West,5,485,2425,5,13
2022-02-27,1550,Product_1550,32,North,148,83,12284,2,23
2022-11-07,1377,Product_1377,59,North,92,433,39836,11,6
2022-01-19,1367,Product_1367,90,West,19,451,8569,1,14
2023-04-15,1211,Product_1211,54,West,64,12,768,4,22
2022-10-16,1875,Product_1875,70,North,45,369,16605,10,5
2022-02-20,1132,Product_1132,34,East,110,85,9350,2,6
2023-07-29,1624,Product_1624,43,West,25,489,12225,7,7
2022-07-19,1148,Product_1148,48,South,109,295,32155,7,27
2022-10-09,1826,Product_1826,50,North,43,312,13416,10,0
2022-01-27,1375,Product_1375,29,North,76,235,17860,1,24
2023-06-27,1076,Product_1076,6,North,99,294,29106,6,17
2022-08-16,1525,Product_1525,65,West,53,490,25970,8,6
2023-06-20,1958,Product_1958,8,South,77,337,25949,6,20
2022-05-10,1565,Product_1565,72,West,8,135,1080,5,11
2021-11-09,1764,Product_1764,26,South,89,169,15041,11,22
2022-05-05,1975,Product_1975,22,South,28,338,9464,5,11
2022-02-08,1684,Product_1684,16,North,67,159,10653,2,28
2022-03-17,1497,Product_1497,74,East,79,364,28756,3,14
2022-11-04,1945,Product_1945,17,East,11,492,5412,11,3
2022-04-20,1680,Product_1680,72,East,81,396,32076,4,11
2022-09-21,1091,Product_1091,84,South,61,29,1769,9,21
2022-09-22,1382,Product_1382,65,West,16,234,3744,9,6
2022-08-15,1640,Product_1640,53,East,136,446,60656,8,18
2023-06-12,1507,Product_1507,60,West,158,251,39658,6,26
2022-05-29,1129,Product_1129,31,West,107,107,11449,5,18
2022-12-02,1071,Product_1071,22,West,23,134,3082,12,11
2023-09-08,1766,Product_1766,25,South,82,125,10250,9,2
2022-02-14,1652,Product_1652,76,West,55,184,10120,2,10
2022-04-11,1997,Product_1997,29,East,149,381,56769,4,24
2022-05-26,1402,Product_1402,66,East,27,264,7128,5,28
2022-10-30,1510,Product_1510,14,North,103,492,50676,10,25
2023-10-19,1818,Product_1818,50,North,6,371,2226,10,0
2022-09-03,1125,Product_1125,88,East,99,336,33264,9,16
